provider,service,sku,usage_qty,unit,cost_usd,tags,usage_date
gcp,storage,BlobHot,3293.03,GB,19656.14,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
gcp,storage,Standard,363.66,GB,25886.43,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
gcp,storage,BlobHot,4007.09,GB,12490.18,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
gcp,storage,gp3,4119.98,GB,15650.32,"{""app"":""orders"",""bu"":""commerce""}",2025-05-01
gcp,storage,gp3,3628.61,GB,19746.11,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
gcp,db,cloudsql,3748.48,unit,19233.12,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
gcp,db,sql,4415.29,unit,15133.31,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
gcp,db,cloudsql,4992.18,unit,19692.46,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
gcp,db,sql,2067.59,unit,22832.47,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
gcp,db,rds,1881.56,unit,21462.39,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
gcp,db,sql,10.98,unit,12952.04,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
gcp,db,sql,42.78,unit,28628.78,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
gcp,db,cloudsql,4113.46,unit,27551.2,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
gcp,db,rds,700.66,unit,18439.13,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
gcp,db,rds,2856.73,unit,21773.15,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
gcp,network,egress,3214.85,unit,6524.73,"{""bu"":""r&d"",""env"":""dev""}",2025-05-01
gcp,network,lb,2088.44,unit,13406.52,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
gcp,network,data-egress,1530.87,unit,6556.31,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
gcp,network,data-egress,262.09,unit,12277.43,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
gcp,network,data-egress,1118.21,unit,8616.39,"{""app"":""website"",""bu"":""marketing""}",2025-05-01
gcp,network,egress,2001.96,unit,6920.07,"{""app"":""researchsim"",""env"":""dev""}",2025-05-01
gcp,network,egress,998.56,unit,9490.94,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
gcp,network,egress,1238.77,unit,6808.74,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
gcp,network,data-egress,3362.02,unit,9724.8,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
aws,compute,c5.large,4938.38,hours,4594.74,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
aws,compute,c5.large,1006.43,hours,3779.52,"{""app"":""researchsim"",""bu"":""r&d""}",2025-06-01
aws,compute,Standard_D8s_v5,78.53,hours,4855.63,"{""app"":""orders"",""bu"":""commerce""}",2025-06-01
aws,compute,c5.large,2736.66,hours,5045.85,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
aws,compute,n2-standard-8,3496.79,hours,2584.17,"{""app"":""researchsim"",""env"":""prod""}",2025-06-01
aws,compute,c5.large,2330.15,hours,5701.05,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-06-01
aws,compute,n2-standard-8,1807.49,hours,2885.18,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
aws,compute,n2-standard-8,507.02,hours,3583.24,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
aws,compute,Standard_D8s_v5,2807.83,hours,4918.43,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
aws,compute,Standard_D8s_v5,1973.07,hours,3050.35,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
aws,compute,n2-standard-8,1386.63,hours,2730.87,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
aws,compute,c5.large,4721.24,hours,5714.3,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
aws,storage,Standard,4803.42,GB,5907.86,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
aws,storage,BlobHot,4852.98,GB,7196.96,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
aws,storage,gp3,2909.34,GB,6218.33,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
aws,storage,Standard,4548.72,GB,5117.01,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
aws,storage,Standard,600.75,GB,4629.33,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
aws,storage,BlobHot,4806.37,GB,4567.54,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
aws,storage,gp3,931.89,GB,6558.29,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
aws,storage,Standard,1168.59,GB,6232.77,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
aws,storage,Standard,4232.23,GB,5284.81,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
aws,storage,BlobHot,696.19,GB,4090.17,"{""bu"":""commerce"",""env"":""dev""}",2025-06-01
aws,storage,gp3,3714.41,GB,7537.39,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
aws,storage,BlobHot,4336.97,GB,5376.65,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
aws,storage,gp3,3043.57,GB,6826.62,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
aws,storage,Standard,2973.09,GB,5529.67,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
aws,db,rds,2598.33,unit,26472.47,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
aws,db,cloudsql,4813.34,unit,21717.81,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
aws,db,sql,2312.12,unit,27092.94,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
aws,db,sql,4151.17,unit,27768.51,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
aws,db,cloudsql,2736.57,unit,26413.67,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
aws,db,cloudsql,4480.02,unit,37724.48,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-06-01
aws,db,cloudsql,3984.47,unit,33930.8,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
aws,db,sql,435.68,unit,33674.41,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
aws,network,egress,4357.81,unit,21620.59,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
aws,network,lb,1547.23,unit,19844.06,"{""app"":""website"",""bu"":""marketing""}",2025-06-01
aws,network,data-egress,3116.58,unit,13448.39,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
aws,network,data-egress,3043.84,unit,16670.76,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-06-01
aws,network,egress,3004.51,unit,13335.8,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
aws,network,data-egress,254.1,unit,12042.63,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
aws,network,egress,2894.68,unit,18143.07,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
aws,network,data-egress,815.06,unit,13867.61,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
aws,network,lb,4658.08,unit,11303.53,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
aws,network,data-egress,3794.63,unit,21360.99,"{""bu"":""commerce"",""env"":""dev""}",2025-06-01
aws,network,egress,2074.65,unit,12868.34,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
aws,network,egress,2649.44,unit,11230.37,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
aws,network,lb,2631.7,unit,23394.99,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
azure,compute,Standard_D8s_v5,4041.82,hours,18215.7,"{""app"":""orders"",""env"":""dev""}",2025-06-01
azure,compute,n2-standard-8,3985.7,hours,16585.6,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-06-01
azure,compute,n2-standard-8,4032.16,hours,10730.28,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
azure,compute,c5.large,1545.79,hours,14012.36,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
azure,compute,Standard_D8s_v5,3624.74,hours,15231.12,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
azure,compute,n2-standard-8,2400.75,hours,13653.45,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
azure,compute,n2-standard-8,4480.68,hours,13519.3,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
azure,compute,n2-standard-8,3394.21,hours,14553.01,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
azure,compute,Standard_D8s_v5,340.4,hours,10027.44,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-06-01
azure,compute,c5.large,2859.2,hours,12706.41,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
azure,compute,n2-standard-8,4290.52,hours,16277.53,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
azure,compute,Standard_D8s_v5,2265.01,hours,18963.47,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-06-01
azure,compute,c5.large,3891.17,hours,18546.76,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
azure,compute,c5.large,959.16,hours,18661.41,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
azure,compute,c5.large,4112.47,hours,18821.83,"{""app"":""researchsim"",""env"":""prod""}",2025-06-01
azure,storage,Standard,4242.14,GB,7448.42,"{""bu"":""marketing"",""env"":""dev""}",2025-06-01
azure,storage,gp3,2892.02,GB,4877.86,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-06-01
azure,storage,Standard,1602.56,GB,5470.17,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-06-01
azure,storage,gp3,4791.91,GB,6014.42,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
azure,storage,BlobHot,716.37,GB,6679.08,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
azure,storage,BlobHot,2707.48,GB,3677.31,"{""app"":""orders"",""env"":""dev""}",2025-06-01
azure,storage,gp3,2138.06,GB,4266.33,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
azure,storage,gp3,3567.36,GB,6525.31,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
azure,db,rds,4066.13,unit,20007.08,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
azure,db,cloudsql,3834.8,unit,14625.21,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
azure,db,sql,1966.46,unit,17370.03,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
azure,db,sql,2442.66,unit,9770.13,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-06-01
azure,db,sql,3842.03,unit,16229.6,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
azure,db,rds,1636.09,unit,16768.95,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
azure,db,cloudsql,1226.02,unit,10892.35,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
azure,db,cloudsql,2958.94,unit,18384.94,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
azure,db,cloudsql,3351.33,unit,17846.37,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
azure,db,sql,2779.89,unit,18836.79,"{""app"":""orders"",""env"":""dev""}",2025-06-01
azure,network,data-egress,1095.88,unit,10548.5,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
azure,network,lb,2660.97,unit,13527.82,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
azure,network,lb,1505.68,unit,18326.28,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
azure,network,egress,4913.08,unit,12985.29,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
azure,network,data-egress,4264.0,unit,9640.62,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
azure,network,lb,557.39,unit,12248.9,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
azure,network,egress,1597.46,unit,13442.46,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
azure,network,lb,703.95,unit,15491.03,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
gcp,compute,c5.large,368.01,hours,11991.89,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
gcp,compute,c5.large,432.47,hours,21804.18,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
gcp,compute,Standard_D8s_v5,3120.01,hours,18862.25,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
gcp,compute,Standard_D8s_v5,3026.82,hours,20797.1,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
gcp,compute,n2-standard-8,2886.0,hours,12269.94,"{""app"":""orders"",""env"":""dev""}",2025-06-01
gcp,compute,c5.large,3653.63,hours,19990.07,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
gcp,compute,n2-standard-8,451.35,hours,19145.05,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
gcp,compute,n2-standard-8,1569.37,hours,12572.4,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
gcp,compute,Standard_D8s_v5,2874.09,hours,16937.8,"{""bu"":""marketing"",""env"":""dev""}",2025-06-01
gcp,compute,n2-standard-8,3927.26,hours,15824.74,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
gcp,storage,Standard,3125.34,GB,13317.69,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
gcp,storage,BlobHot,1267.73,GB,17543.4,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
gcp,storage,gp3,4551.56,GB,19125.48,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
gcp,storage,Standard,1188.62,GB,11956.06,"{""app"":""researchsim"",""bu"":""r&d""}",2025-06-01
gcp,storage,BlobHot,3766.28,GB,14937.83,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
gcp,storage,gp3,1062.18,GB,19066.32,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
gcp,storage,gp3,272.09,GB,15593.78,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
gcp,storage,Standard,1175.97,GB,18413.15,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
gcp,storage,BlobHot,69.2,GB,21543.59,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
gcp,storage,Standard,4779.8,GB,10884.22,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
gcp,storage,Standard,4293.19,GB,13936.19,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
gcp,storage,BlobHot,3868.02,GB,19255.52,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
gcp,db,cloudsql,62.78,unit,12531.12,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
gcp,db,cloudsql,2235.25,unit,16016.15,"{""app"":""website"",""bu"":""marketing""}",2025-06-01
gcp,db,cloudsql,3286.46,unit,26194.06,"{""app"":""researchsim"",""bu"":""r&d""}",2025-06-01
gcp,db,sql,3285.41,unit,27258.67,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
gcp,db,sql,1479.9,unit,23303.12,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-06-01
gcp,db,sql,3464.19,unit,23420.44,"{""app"":""website"",""env"":""dev""}",2025-06-01
gcp,db,sql,1669.95,unit,13383.33,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
gcp,db,rds,3055.41,unit,15339.2,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
gcp,db,rds,3073.69,unit,14146.48,"{""bu"":""marketing"",""env"":""dev""}",2025-06-01
gcp,db,sql,103.64,unit,20613.82,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-06-01
gcp,db,sql,766.52,unit,17840.36,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
gcp,db,sql,2395.92,unit,19064.3,"{""bu"":""r&d"",""env"":""prod""}",2025-06-01
gcp,db,rds,2840.55,unit,27839.32,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-06-01
gcp,network,lb,2677.79,unit,28479.13,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-06-01
gcp,network,data-egress,891.33,unit,13138.77,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-06-01
gcp,network,data-egress,3156.78,unit,18464.15,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-06-01
gcp,network,data-egress,136.57,unit,29069.34,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-06-01
gcp,network,egress,1545.58,unit,21371.76,"{""app"":""website"",""bu"":""marketing""}",2025-06-01
gcp,network,lb,599.75,unit,25918.69,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-06-01
gcp,network,egress,753.28,unit,22127.56,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-06-01
gcp,network,data-egress,2361.39,unit,27764.93,"{""app"":""orders"",""bu"":""commerce""}",2025-06-01
gcp,network,lb,4105.49,unit,14103.56,"{""app"":""researchsim"",""bu"":""r&d""}",2025-06-01
aws,compute,c5.large,4024.22,hours,13417.99,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
aws,compute,n2-standard-8,2733.97,hours,12224.49,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
aws,compute,c5.large,1376.73,hours,17197.83,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
aws,compute,n2-standard-8,213.09,hours,9696.27,"{""app"":""researchsim"",""env"":""dev""}",2025-07-01
aws,compute,c5.large,46.05,hours,19121.04,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
aws,compute,Standard_D8s_v5,3464.87,hours,10907.69,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
aws,compute,c5.large,3056.58,hours,8985.03,"{""bu"":""commerce"",""env"":""dev""}",2025-07-01
aws,compute,Standard_D8s_v5,32.8,hours,11243.98,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
aws,compute,n2-standard-8,2542.63,hours,13851.54,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
aws,compute,c5.large,3429.37,hours,19605.15,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
aws,compute,c5.large,279.6,hours,12710.49,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
aws,storage,gp3,531.06,GB,10496.9,"{""app"":""researchsim"",""bu"":""r&d""}",2025-07-01
aws,storage,gp3,4476.45,GB,19247.36,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
aws,storage,BlobHot,1158.02,GB,11251.36,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
aws,storage,gp3,1883.91,GB,12697.2,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
aws,storage,gp3,4640.16,GB,15762.43,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
aws,storage,Standard,1799.37,GB,13338.58,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-07-01
aws,storage,BlobHot,691.14,GB,20951.13,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
aws,storage,BlobHot,3022.14,GB,20138.74,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
aws,storage,gp3,441.51,GB,21020.75,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-07-01
aws,storage,BlobHot,82.37,GB,15410.81,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
aws,storage,Standard,4731.8,GB,21763.5,"{""app"":""orders"",""env"":""dev""}",2025-07-01
aws,storage,BlobHot,2660.3,GB,16080.02,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
aws,storage,Standard,3767.86,GB,18877.91,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-07-01
aws,storage,Standard,4994.77,GB,10019.1,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
aws,storage,Standard,3738.96,GB,10130.07,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
aws,db,cloudsql,2326.84,unit,11595.56,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
aws,db,cloudsql,173.24,unit,9856.31,"{""app"":""website"",""env"":""prod""}",2025-07-01
aws,db,cloudsql,4727.16,unit,11941.32,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
aws,db,rds,1834.2,unit,7755.51,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
aws,db,rds,4906.45,unit,8286.63,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
aws,db,cloudsql,1056.87,unit,12531.1,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
aws,db,cloudsql,2120.42,unit,6742.91,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
aws,db,rds,2356.12,unit,10744.81,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
aws,db,cloudsql,4727.37,unit,13065.69,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
aws,db,rds,1959.51,unit,7785.22,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
aws,db,rds,2486.68,unit,13620.55,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
aws,db,cloudsql,4659.29,unit,10258.66,"{""app"":""website"",""bu"":""marketing""}",2025-07-01
aws,db,rds,4360.25,unit,8233.79,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
aws,network,lb,2970.85,unit,16949.36,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
aws,network,lb,866.97,unit,11831.79,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
aws,network,data-egress,750.21,unit,12117.33,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
aws,network,data-egress,4198.27,unit,16902.45,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
aws,network,lb,2876.88,unit,13950.73,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-07-01
aws,network,egress,1591.55,unit,12813.93,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
aws,network,lb,616.24,unit,9077.9,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-07-01
aws,network,data-egress,31.43,unit,17437.06,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
aws,network,lb,4848.33,unit,17620.59,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
aws,network,lb,1700.04,unit,10101.64,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-07-01
aws,network,lb,133.73,unit,16019.91,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
aws,network,egress,3210.15,unit,15620.56,"{""app"":""orders"",""env"":""dev""}",2025-07-01
aws,network,egress,1978.17,unit,14531.5,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
azure,compute,Standard_D8s_v5,1936.7,hours,3409.73,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
azure,compute,n2-standard-8,447.12,hours,6611.31,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
azure,compute,n2-standard-8,4852.1,hours,5251.24,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-07-01
azure,compute,c5.large,1046.84,hours,5478.42,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
azure,compute,Standard_D8s_v5,451.36,hours,5186.95,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
azure,compute,n2-standard-8,3778.67,hours,3967.75,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
azure,compute,Standard_D8s_v5,4174.58,hours,4714.78,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
azure,compute,c5.large,1320.76,hours,7632.06,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
azure,compute,Standard_D8s_v5,2091.61,hours,5555.69,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
azure,compute,Standard_D8s_v5,4971.72,hours,3653.69,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
azure,compute,Standard_D8s_v5,3143.7,hours,5484.8,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
azure,compute,c5.large,4227.95,hours,4083.7,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
azure,compute,c5.large,1793.35,hours,3591.79,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
azure,compute,c5.large,1456.38,hours,5724.46,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
azure,storage,Standard,1619.81,GB,5652.15,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
azure,storage,BlobHot,488.21,GB,7050.78,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
azure,storage,BlobHot,2065.85,GB,8857.74,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
azure,storage,gp3,3977.58,GB,6937.39,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
