job_id,month,project,business_unit,application,cluster_name,cpu_hours,gpu_hours
202507-job-00001,2025-07-01,Orders,Commerce,Orders,hpc-alpha,13.07,17.14
202507-job-00002,2025-07-01,Website,Marketing,Website,hpc-alpha,65.15,15.99
202507-job-00003,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,52.63,16.0
202507-job-00004,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,58.95,46.45
202507-job-00005,2025-07-01,Website,Marketing,Website,hpc-alpha,13.39,39.08
202507-job-00006,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,50.85,22.6
202507-job-00007,2025-07-01,Website,Marketing,Website,hpc-alpha,10.85,0.35
202507-job-00008,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,145.49,49.81
202507-job-00009,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,90.45,13.63
202507-job-00010,2025-07-01,Website,Marketing,Website,hpc-alpha,166.32,16.99
202507-job-00011,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,47.23,16.38
202507-job-00012,2025-07-01,Orders,Commerce,Orders,hpc-alpha,17.76,45.14
202507-job-00013,2025-07-01,Website,Marketing,Website,hpc-alpha,34.23,32.06
202507-job-00014,2025-07-01,Website,Marketing,Website,hpc-alpha,49.23,36.25
202507-job-00015,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,38.29,1.29
202507-job-00016,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,109.88,11.81
202507-job-00017,2025-07-01,Orders,Commerce,Orders,hpc-alpha,72.84,4.5
202507-job-00018,2025-07-01,Orders,Commerce,Orders,hpc-alpha,13.58,9.66
202507-job-00019,2025-07-01,Orders,Commerce,Orders,hpc-alpha,86.01,9.77
202507-job-00020,2025-07-01,Website,Marketing,Website,hpc-alpha,107.3,3.65
202507-job-00021,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,119.71,18.19
202507-job-00022,2025-07-01,Orders,Commerce,Orders,hpc-alpha,61.27,20.06
202507-job-00023,2025-07-01,Orders,Commerce,Orders,hpc-alpha,14.16,23.45
202507-job-00024,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,166.55,42.79
202507-job-00025,2025-07-01,Website,Marketing,Website,hpc-alpha,160.59,35.95
202507-job-00026,2025-07-01,Website,Marketing,Website,hpc-alpha,10.76,19.64
202507-job-00027,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,70.98,40.6
202507-job-00028,2025-07-01,Website,Marketing,Website,hpc-alpha,113.78,45.62
202507-job-00029,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,81.7,9.76
202507-job-00030,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,18.82,44.71
202507-job-00031,2025-07-01,Website,Marketing,Website,hpc-alpha,166.06,22.39
202507-job-00032,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,121.23,15.4
202507-job-00033,2025-07-01,Website,Marketing,Website,hpc-alpha,109.06,4.01
202507-job-00034,2025-07-01,Orders,Commerce,Orders,hpc-alpha,108.94,32.88
202507-job-00035,2025-07-01,Orders,Commerce,Orders,hpc-alpha,115.93,45.7
202507-job-00036,2025-07-01,Orders,Commerce,Orders,hpc-alpha,199.36,47.44
202507-job-00037,2025-07-01,Website,Marketing,Website,hpc-alpha,164.37,16.76
202507-job-00038,2025-07-01,Website,Marketing,Website,hpc-alpha,100.47,34.76
202507-job-00039,2025-07-01,Website,Marketing,Website,hpc-alpha,88.36,45.11
202507-job-00040,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,172.24,6.46
202507-job-00041,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,80.42,1.45
202507-job-00042,2025-07-01,Website,Marketing,Website,hpc-alpha,8.76,7.66
202507-job-00043,2025-07-01,Orders,Commerce,Orders,hpc-alpha,90.52,15.32
202507-job-00044,2025-07-01,Orders,Commerce,Orders,hpc-alpha,186.47,24.16
202507-job-00045,2025-07-01,Website,Marketing,Website,hpc-alpha,151.92,2.01
202507-job-00046,2025-07-01,Orders,Commerce,Orders,hpc-alpha,133.43,27.76
202507-job-00047,2025-07-01,Website,Marketing,Website,hpc-alpha,141.09,17.5
202507-job-00048,2025-07-01,Orders,Commerce,Orders,hpc-alpha,61.76,25.24
202507-job-00049,2025-07-01,Orders,Commerce,Orders,hpc-alpha,88.65,32.86
202507-job-00050,2025-07-01,Website,Marketing,Website,hpc-alpha,172.55,36.43
202507-job-00051,2025-07-01,Orders,Commerce,Orders,hpc-alpha,123.84,17.67
202507-job-00052,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,129.22,9.13
202507-job-00053,2025-07-01,Website,Marketing,Website,hpc-alpha,105.3,27.78
202507-job-00054,2025-07-01,Orders,Commerce,Orders,hpc-alpha,72.79,25.1
202507-job-00055,2025-07-01,Orders,Commerce,Orders,hpc-alpha,195.72,47.87
202507-job-00056,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,121.93,47.48
202507-job-00057,2025-07-01,Orders,Commerce,Orders,hpc-alpha,126.1,16.97
202507-job-00058,2025-07-01,Website,Marketing,Website,hpc-alpha,178.46,31.35
202507-job-00059,2025-07-01,Orders,Commerce,Orders,hpc-alpha,140.31,12.75
202507-job-00060,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,49.29,25.15
202507-job-00061,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,85.31,35.69
202507-job-00062,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,62.36,19.21
202507-job-00063,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,57.91,6.77
202507-job-00064,2025-07-01,Website,Marketing,Website,hpc-alpha,50.44,27.86
202507-job-00065,2025-07-01,Website,Marketing,Website,hpc-alpha,144.84,19.64
202507-job-00066,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,70.01,35.51
202507-job-00067,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,16.41,36.65
202507-job-00068,2025-07-01,Website,Marketing,Website,hpc-alpha,132.64,20.26
202507-job-00069,2025-07-01,Orders,Commerce,Orders,hpc-alpha,95.19,16.67
202507-job-00070,2025-07-01,Orders,Commerce,Orders,hpc-alpha,166.26,42.84
202507-job-00071,2025-07-01,Orders,Commerce,Orders,hpc-alpha,187.88,31.54
202507-job-00072,2025-07-01,Orders,Commerce,Orders,hpc-alpha,170.57,20.55
202507-job-00073,2025-07-01,Orders,Commerce,Orders,hpc-alpha,49.92,38.98
202507-job-00074,2025-07-01,Orders,Commerce,Orders,hpc-alpha,53.1,43.88
202507-job-00075,2025-07-01,Orders,Commerce,Orders,hpc-alpha,75.51,34.49
202507-job-00076,2025-07-01,Website,Marketing,Website,hpc-alpha,176.57,49.25
202507-job-00077,2025-07-01,Orders,Commerce,Orders,hpc-alpha,194.49,20.78
202507-job-00078,2025-07-01,Website,Marketing,Website,hpc-alpha,35.09,43.44
202507-job-00079,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,84.5,44.34
202507-job-00080,2025-07-01,Orders,Commerce,Orders,hpc-alpha,73.52,1.61
202507-job-00081,2025-07-01,Website,Marketing,Website,hpc-alpha,54.0,18.15
202507-job-00082,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,24.32,45.39
202507-job-00083,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,188.72,10.17
202507-job-00084,2025-07-01,Website,Marketing,Website,hpc-alpha,186.87,4.2
202507-job-00085,2025-07-01,Orders,Commerce,Orders,hpc-alpha,93.97,13.26
202507-job-00086,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,53.73,49.58
202507-job-00087,2025-07-01,Website,Marketing,Website,hpc-alpha,96.13,14.44
202507-job-00088,2025-07-01,Orders,Commerce,Orders,hpc-alpha,126.72,26.57
202507-job-00089,2025-07-01,Website,Marketing,Website,hpc-alpha,36.75,31.27
202507-job-00090,2025-07-01,Website,Marketing,Website,hpc-alpha,76.33,25.28
202507-job-00091,2025-07-01,Website,Marketing,Website,hpc-alpha,15.84,31.2
202507-job-00092,2025-07-01,Orders,Commerce,Orders,hpc-alpha,195.76,20.39
202507-job-00093,2025-07-01,Website,Marketing,Website,hpc-alpha,128.69,8.68
202507-job-00094,2025-07-01,Website,Marketing,Website,hpc-alpha,132.46,14.41
202507-job-00095,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,119.65,25.06
202507-job-00096,2025-07-01,Website,Marketing,Website,hpc-alpha,35.53,22.05
202507-job-00097,2025-07-01,Orders,Commerce,Orders,hpc-alpha,65.32,32.59
202507-job-00098,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,124.05,44.11
202507-job-00099,2025-07-01,Website,Marketing,Website,hpc-alpha,153.17,28.5
202507-job-00100,2025-07-01,Orders,Commerce,Orders,hpc-alpha,72.67,42.7
202507-job-00101,2025-07-01,Orders,Commerce,Orders,hpc-alpha,93.48,40.48
202507-job-00102,2025-07-01,Website,Marketing,Website,hpc-alpha,74.35,47.19
202507-job-00103,2025-07-01,Orders,Commerce,Orders,hpc-alpha,159.59,11.01
202507-job-00104,2025-07-01,Website,Marketing,Website,hpc-alpha,96.54,28.44
202507-job-00105,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,179.64,2.44
202507-job-00106,2025-07-01,Website,Marketing,Website,hpc-alpha,162.74,27.89
202507-job-00107,2025-07-01,Website,Marketing,Website,hpc-alpha,65.53,9.83
202507-job-00108,2025-07-01,Orders,Commerce,Orders,hpc-alpha,6.12,25.16
202507-job-00109,2025-07-01,Orders,Commerce,Orders,hpc-alpha,50.95,48.98
202507-job-00110,2025-07-01,Orders,Commerce,Orders,hpc-alpha,148.81,26.75
202507-job-00111,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,165.35,19.2
202507-job-00112,2025-07-01,Orders,Commerce,Orders,hpc-alpha,62.4,37.24
202507-job-00113,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,15.13,13.43
202507-job-00114,2025-07-01,Website,Marketing,Website,hpc-alpha,3.64,21.04
202507-job-00115,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,118.48,5.71
202507-job-00116,2025-07-01,Orders,Commerce,Orders,hpc-alpha,76.15,43.25
202507-job-00117,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,83.23,37.5
202507-job-00118,2025-07-01,Website,Marketing,Website,hpc-alpha,121.82,44.05
202507-job-00119,2025-07-01,Orders,Commerce,Orders,hpc-alpha,160.0,39.79
202507-job-00120,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,182.66,29.89
202507-job-00121,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,126.14,19.29
202507-job-00122,2025-07-01,Orders,Commerce,Orders,hpc-alpha,85.52,42.48
202507-job-00123,2025-07-01,Website,Marketing,Website,hpc-alpha,88.12,17.5
202507-job-00124,2025-07-01,Orders,Commerce,Orders,hpc-alpha,21.37,45.02
202507-job-00125,2025-07-01,Website,Marketing,Website,hpc-alpha,1.44,36.36
202507-job-00126,2025-07-01,Orders,Commerce,Orders,hpc-alpha,17.2,2.2
202507-job-00127,2025-07-01,Website,Marketing,Website,hpc-alpha,152.55,9.36
202507-job-00128,2025-07-01,Website,Marketing,Website,hpc-alpha,33.85,46.42
202507-job-00129,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,108.69,39.46
202507-job-00130,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,192.42,31.94
202507-job-00131,2025-07-01,Orders,Commerce,Orders,hpc-alpha,185.18,3.0
202507-job-00132,2025-07-01,Website,Marketing,Website,hpc-alpha,177.82,13.21
202507-job-00133,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,123.8,14.77
202507-job-00134,2025-07-01,Website,Marketing,Website,hpc-alpha,8.3,23.1
202507-job-00135,2025-07-01,Website,Marketing,Website,hpc-alpha,152.81,30.89
202507-job-00136,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,150.74,22.63
202507-job-00137,2025-07-01,Website,Marketing,Website,hpc-alpha,33.62,46.57
202507-job-00138,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,14.42,4.24
202507-job-00139,2025-07-01,Website,Marketing,Website,hpc-alpha,28.15,19.61
202507-job-00140,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,95.66,42.11
202507-job-00141,2025-07-01,Orders,Commerce,Orders,hpc-alpha,50.09,42.2
202507-job-00142,2025-07-01,Website,Marketing,Website,hpc-alpha,14.48,48.99
202507-job-00143,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,74.27,25.94
202507-job-00144,2025-07-01,Website,Marketing,Website,hpc-alpha,148.23,35.43
202507-job-00145,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,55.38,48.76
202507-job-00146,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,94.64,21.84
202507-job-00147,2025-07-01,Website,Marketing,Website,hpc-alpha,140.76,30.44
202507-job-00148,2025-07-01,Orders,Commerce,Orders,hpc-alpha,119.01,1.44
202507-job-00149,2025-07-01,Website,Marketing,Website,hpc-alpha,100.28,28.74
202507-job-00150,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,164.34,32.07
202507-job-00151,2025-07-01,Orders,Commerce,Orders,hpc-alpha,78.6,21.73
202507-job-00152,2025-07-01,Website,Marketing,Website,hpc-alpha,63.06,31.29
202507-job-00153,2025-07-01,Orders,Commerce,Orders,hpc-alpha,74.43,10.92
202507-job-00154,2025-07-01,Website,Marketing,Website,hpc-alpha,146.22,26.77
202507-job-00155,2025-07-01,Website,Marketing,Website,hpc-alpha,1.88,14.04
202507-job-00156,2025-07-01,Orders,Commerce,Orders,hpc-alpha,114.39,48.76
202507-job-00157,2025-07-01,Website,Marketing,Website,hpc-alpha,194.64,21.68
202507-job-00158,2025-07-01,Orders,Commerce,Orders,hpc-alpha,175.04,26.54
202507-job-00159,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,126.9,30.95
202507-job-00160,2025-07-01,Website,Marketing,Website,hpc-alpha,85.68,0.75
202507-job-00161,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,84.41,17.86
202507-job-00162,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,94.13,45.86
202507-job-00163,2025-07-01,Orders,Commerce,Orders,hpc-alpha,181.44,16.33
202507-job-00164,2025-07-01,Orders,Commerce,Orders,hpc-alpha,159.64,4.35
202507-job-00165,2025-07-01,Orders,Commerce,Orders,hpc-alpha,100.58,6.48
202507-job-00166,2025-07-01,Orders,Commerce,Orders,hpc-alpha,132.99,18.98
202507-job-00167,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,57.86,5.19
202507-job-00168,2025-07-01,Orders,Commerce,Orders,hpc-alpha,175.41,6.53
202507-job-00169,2025-07-01,Website,Marketing,Website,hpc-alpha,69.7,14.67
202507-job-00170,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,70.46,39.31
202507-job-00171,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,47.59,20.26
202507-job-00172,2025-07-01,Orders,Commerce,Orders,hpc-alpha,67.94,40.06
202507-job-00173,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,49.59,38.64
202507-job-00174,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,189.1,16.54
202507-job-00175,2025-07-01,Website,Marketing,Website,hpc-alpha,144.82,20.87
202507-job-00176,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,185.38,38.67
202507-job-00177,2025-07-01,Website,Marketing,Website,hpc-alpha,92.29,11.18
202507-job-00178,2025-07-01,Website,Marketing,Website,hpc-alpha,112.47,37.47
202507-job-00179,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,71.17,46.02
202507-job-00180,2025-07-01,Orders,Commerce,Orders,hpc-alpha,66.72,8.52
202507-job-00181,2025-07-01,Website,Marketing,Website,hpc-alpha,187.7,37.22
202507-job-00182,2025-07-01,Website,Marketing,Website,hpc-alpha,84.44,39.66
202507-job-00183,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,11.22,32.98
202507-job-00184,2025-07-01,Website,Marketing,Website,hpc-alpha,154.8,42.61
202507-job-00185,2025-07-01,Website,Marketing,Website,hpc-alpha,118.21,31.73
202507-job-00186,2025-07-01,Orders,Commerce,Orders,hpc-alpha,124.61,28.13
202507-job-00187,2025-07-01,Website,Marketing,Website,hpc-alpha,66.22,8.11
202507-job-00188,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,80.08,12.74
202507-job-00189,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,190.09,28.19
202507-job-00190,2025-07-01,Orders,Commerce,Orders,hpc-alpha,29.3,41.0
202507-job-00191,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,103.88,13.46
202507-job-00192,2025-07-01,Website,Marketing,Website,hpc-alpha,1.18,28.01
202507-job-00193,2025-07-01,Orders,Commerce,Orders,hpc-alpha,69.16,35.72
202507-job-00194,2025-07-01,Orders,Commerce,Orders,hpc-alpha,57.29,20.74
202507-job-00195,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,64.66,44.45
202507-job-00196,2025-07-01,Orders,Commerce,Orders,hpc-alpha,167.59,27.17
202507-job-00197,2025-07-01,Orders,Commerce,Orders,hpc-alpha,141.73,10.09
202507-job-00198,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,174.28,18.76
202507-job-00199,2025-07-01,Orders,Commerce,Orders,hpc-alpha,67.41,30.75
202507-job-00200,2025-07-01,Website,Marketing,Website,hpc-alpha,14.99,6.54
202507-job-00201,2025-07-01,Website,Marketing,Website,hpc-alpha,149.82,1.09
202507-job-00202,2025-07-01,Orders,Commerce,Orders,hpc-alpha,102.71,7.04
202507-job-00203,2025-07-01,Website,Marketing,Website,hpc-alpha,158.33,10.22
202507-job-00204,2025-07-01,Website,Marketing,Website,hpc-alpha,16.17,26.36
202507-job-00205,2025-07-01,Website,Marketing,Website,hpc-alpha,105.59,9.44
202507-job-00206,2025-07-01,Orders,Commerce,Orders,hpc-alpha,104.73,32.54
202507-job-00207,2025-07-01,Website,Marketing,Website,hpc-alpha,199.32,44.66
202507-job-00208,2025-07-01,Orders,Commerce,Orders,hpc-alpha,132.14,34.58
202507-job-00209,2025-07-01,Orders,Commerce,Orders,hpc-alpha,58.08,35.59
202507-job-00210,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,14.13,4.25
202507-job-00211,2025-07-01,Website,Marketing,Website,hpc-alpha,10.61,12.26
202507-job-00212,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,160.87,11.57
202507-job-00213,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,163.23,14.59
202507-job-00214,2025-07-01,Orders,Commerce,Orders,hpc-alpha,106.3,15.07
202507-job-00215,2025-07-01,Website,Marketing,Website,hpc-alpha,130.89,43.25
202507-job-00216,2025-07-01,Orders,Commerce,Orders,hpc-alpha,133.33,33.85
202507-job-00217,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,121.37,9.96
202507-job-00218,2025-07-01,Orders,Commerce,Orders,hpc-alpha,94.77,27.67
202507-job-00219,2025-07-01,Orders,Commerce,Orders,hpc-alpha,146.5,34.21
202507-job-00220,2025-07-01,Orders,Commerce,Orders,hpc-alpha,7.25,12.01
202507-job-00221,2025-07-01,Website,Marketing,Website,hpc-alpha,97.62,48.82
202507-job-00222,2025-07-01,Website,Marketing,Website,hpc-alpha,100.24,22.88
202507-job-00223,2025-07-01,Website,Marketing,Website,hpc-alpha,91.53,42.67
202507-job-00224,2025-07-01,Website,Marketing,Website,hpc-alpha,153.28,22.81
202507-job-00225,2025-07-01,Website,Marketing,Website,hpc-alpha,72.06,14.94
202507-job-00226,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,177.24,10.4
202507-job-00227,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,23.05,16.54
202507-job-00228,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,50.77,17.91
202507-job-00229,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,144.66,5.39
202507-job-00230,2025-07-01,Orders,Commerce,Orders,hpc-alpha,28.8,31.21
202507-job-00231,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,63.71,10.27
202507-job-00232,2025-07-01,Orders,Commerce,Orders,hpc-alpha,107.93,36.58
202507-job-00233,2025-07-01,Orders,Commerce,Orders,hpc-alpha,39.24,12.47
202507-job-00234,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,189.29,4.11
202507-job-00235,2025-07-01,Website,Marketing,Website,hpc-alpha,136.06,49.17
202507-job-00236,2025-07-01,Website,Marketing,Website,hpc-alpha,194.79,26.0
202507-job-00237,2025-07-01,Website,Marketing,Website,hpc-alpha,149.6,1.42
202507-job-00238,2025-07-01,Orders,Commerce,Orders,hpc-alpha,29.51,12.52
202507-job-00239,2025-07-01,Website,Marketing,Website,hpc-alpha,28.58,39.78
202507-job-00240,2025-07-01,Orders,Commerce,Orders,hpc-alpha,77.72,14.07
202507-job-00241,2025-07-01,Orders,Commerce,Orders,hpc-alpha,64.65,49.95
202507-job-00242,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,165.15,15.29
202507-job-00243,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,96.02,7.86
202507-job-00244,2025-07-01,Website,Marketing,Website,hpc-alpha,191.88,28.12
202507-job-00245,2025-07-01,Orders,Commerce,Orders,hpc-alpha,147.22,12.75
202507-job-00246,2025-07-01,Orders,Commerce,Orders,hpc-alpha,91.18,43.94
202507-job-00247,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,91.27,2.73
202507-job-00248,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,57.09,21.84
202507-job-00249,2025-07-01,Website,Marketing,Website,hpc-alpha,165.19,45.91
202507-job-00250,2025-07-01,Website,Marketing,Website,hpc-alpha,34.38,1.68
202507-job-00251,2025-07-01,Orders,Commerce,Orders,hpc-alpha,148.36,38.75
202507-job-00252,2025-07-01,Website,Marketing,Website,hpc-alpha,101.94,10.31
202507-job-00253,2025-07-01,Website,Marketing,Website,hpc-alpha,153.91,8.04
202507-job-00254,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,36.97,13.22
202507-job-00255,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,120.91,4.23
202507-job-00256,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,178.18,35.92
202507-job-00257,2025-07-01,Website,Marketing,Website,hpc-alpha,166.2,17.91
202507-job-00258,2025-07-01,Orders,Commerce,Orders,hpc-alpha,77.43,36.26
202507-job-00259,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,116.89,37.46
202507-job-00260,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,117.21,15.68
202507-job-00261,2025-07-01,Website,Marketing,Website,hpc-alpha,131.71,14.66
202507-job-00262,2025-07-01,Website,Marketing,Website,hpc-alpha,87.08,38.37
202507-job-00263,2025-07-01,Orders,Commerce,Orders,hpc-alpha,48.41,29.21
202507-job-00264,2025-07-01,Orders,Commerce,Orders,hpc-alpha,52.31,48.43
202507-job-00265,2025-07-01,Orders,Commerce,Orders,hpc-alpha,61.33,7.81
202507-job-00266,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,105.74,24.78
202507-job-00267,2025-07-01,Website,Marketing,Website,hpc-alpha,66.72,24.69
202507-job-00268,2025-07-01,Orders,Commerce,Orders,hpc-alpha,157.71,25.11
202507-job-00269,2025-07-01,Website,Marketing,Website,hpc-alpha,152.66,29.96
202507-job-00270,2025-07-01,Website,Marketing,Website,hpc-alpha,153.14,6.25
202507-job-00271,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,60.95,22.57
202507-job-00272,2025-07-01,Orders,Commerce,Orders,hpc-alpha,149.97,30.8
202507-job-00273,2025-07-01,Orders,Commerce,Orders,hpc-alpha,85.28,7.16
202507-job-00274,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,190.66,45.18
202507-job-00275,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,26.51,25.18
202507-job-00276,2025-07-01,Orders,Commerce,Orders,hpc-alpha,12.4,34.56
202507-job-00277,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,16.27,24.18
202507-job-00278,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,7.46,31.76
202507-job-00279,2025-07-01,Orders,Commerce,Orders,hpc-alpha,54.7,42.53
202507-job-00280,2025-07-01,Orders,Commerce,Orders,hpc-alpha,134.91,5.29
202507-job-00281,2025-07-01,Orders,Commerce,Orders,hpc-alpha,45.09,14.9
202507-job-00282,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,97.98,30.9
202507-job-00283,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,149.41,19.27
202507-job-00284,2025-07-01,Website,Marketing,Website,hpc-alpha,70.66,16.18
202507-job-00285,2025-07-01,Orders,Commerce,Orders,hpc-alpha,98.07,14.43
202507-job-00286,2025-07-01,Orders,Commerce,Orders,hpc-alpha,143.79,35.58
202507-job-00287,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,174.92,43.46
202507-job-00288,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,151.13,24.49
202507-job-00289,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,68.35,4.52
202507-job-00290,2025-07-01,Website,Marketing,Website,hpc-alpha,136.33,21.15
202507-job-00291,2025-07-01,Website,Marketing,Website,hpc-alpha,104.69,25.4
202507-job-00292,2025-07-01,Website,Marketing,Website,hpc-alpha,72.36,23.4
202507-job-00293,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,65.7,41.79
202507-job-00294,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,83.86,42.98
202507-job-00295,2025-07-01,Website,Marketing,Website,hpc-alpha,112.38,29.11
202507-job-00296,2025-07-01,Website,Marketing,Website,hpc-alpha,196.09,28.28
202507-job-00297,2025-07-01,Website,Marketing,Website,hpc-alpha,186.91,11.95
202507-job-00298,2025-07-01,Website,Marketing,Website,hpc-alpha,82.06,0.71
202507-job-00299,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,176.64,15.68
202507-job-00300,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,83.25,43.18
202507-job-00301,2025-07-01,Orders,Commerce,Orders,hpc-alpha,44.6,29.35
202507-job-00302,2025-07-01,Website,Marketing,Website,hpc-alpha,196.85,9.37
202507-job-00303,2025-07-01,Website,Marketing,Website,hpc-alpha,181.35,46.56
202507-job-00304,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,30.57,19.75
202507-job-00305,2025-07-01,Website,Marketing,Website,hpc-alpha,14.41,6.43
202507-job-00306,2025-07-01,Orders,Commerce,Orders,hpc-alpha,128.61,21.48
202507-job-00307,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,90.76,36.95
202507-job-00308,2025-07-01,Website,Marketing,Website,hpc-alpha,112.05,37.99
202507-job-00309,2025-07-01,Website,Marketing,Website,hpc-alpha,116.37,27.67
202507-job-00310,2025-07-01,ResearchSim,R&D,ResearchSim,hpc-alpha,96.87,37.68
